#size(cm)    nu(1/s)      Qabs         Qsca         g(cos)
6.310000e-06 7.977446e+13 7.867000e-03 4.321000e-05 2.360000e-03
6.310000e-06 8.449617e+13 8.160000e-03 5.510000e-05 2.650000e-03
6.310000e-06 8.949028e+13 8.460000e-03 7.009000e-05 2.980000e-03
6.310000e-06 9.481102e+13 8.732000e-03 8.905000e-05 3.350000e-03
6.310000e-06 1.004330e+14 9.039000e-03 1.130000e-04 3.770000e-03
6.310000e-06 1.063848e+14 9.382000e-03 1.433000e-04 4.230000e-03
6.310000e-06 1.126616e+14 9.753000e-03 1.816000e-04 4.750000e-03
6.310000e-06 1.193441e+14 1.016000e-02 2.298000e-04 5.340000e-03
6.310000e-06 1.264413e+14 1.060000e-02 2.906000e-04 5.990000e-03
6.310000e-06 1.338957e+14 1.107000e-02 3.674000e-04 6.730000e-03
6.310000e-06 1.418800e+14 1.158000e-02 4.639000e-04 7.550000e-03
6.310000e-06 1.502719e+14 1.213000e-02 5.858000e-04 8.470000e-03
6.310000e-06 1.591255e+14 1.271000e-02 7.397000e-04 9.510000e-03
6.310000e-06 1.686122e+14 1.335000e-02 9.337000e-04 1.070000e-02
6.310000e-06 1.785542e+14 1.406000e-02 1.178000e-03 1.200000e-02
6.310000e-06 1.891435e+14 1.484000e-02 1.486000e-03 1.340000e-02
6.310000e-06 2.003960e+14 1.568000e-02 1.874000e-03 1.500000e-02
6.310000e-06 2.121673e+14 1.657000e-02 2.364000e-03 1.690000e-02
6.310000e-06 2.247319e+14 1.752000e-02 2.982000e-03 1.890000e-02
6.310000e-06 2.381195e+14 1.855000e-02 3.761000e-03 2.120000e-02
6.310000e-06 2.521382e+14 1.972000e-02 4.747000e-03 2.380000e-02
6.310000e-06 2.671946e+14 2.100000e-02 5.992000e-03 2.670000e-02
6.310000e-06 2.830902e+14 2.238000e-02 7.561000e-03 2.990000e-02
6.310000e-06 2.997924e+14 2.389000e-02 9.543000e-03 3.350000e-02
6.310000e-06 3.175431e+14 2.554000e-02 1.204000e-02 3.750000e-02
6.310000e-06 3.363541e+14 2.735000e-02 1.521000e-02 4.210000e-02
6.310000e-06 3.563018e+14 2.932000e-02 1.921000e-02 4.720000e-02
6.310000e-06 3.774297e+14 3.147000e-02 2.428000e-02 5.290000e-02
6.310000e-06 3.997765e+14 3.382000e-02 3.069000e-02 5.930000e-02
6.310000e-06 4.234956e+14 3.641000e-02 3.881000e-02 6.650000e-02
6.310000e-06 4.485897e+14 3.928000e-02 4.907000e-02 7.460000e-02
6.310000e-06 4.751068e+14 4.247000e-02 6.206000e-02 8.370000e-02
6.310000e-06 5.032607e+14 4.602000e-02 7.851000e-02 9.400000e-02
6.310000e-06 5.331538e+14 4.997000e-02 9.926000e-02 1.060000e-01
6.310000e-06 5.646873e+14 5.436000e-02 1.254000e-01 1.190000e-01
6.310000e-06 5.981493e+14 5.926000e-02 1.582000e-01 1.340000e-01
6.310000e-06 6.335426e+14 6.473000e-02 1.992000e-01 1.510000e-01
6.310000e-06 6.711269e+14 7.084000e-02 2.501000e-01 1.710000e-01
6.310000e-06 7.109139e+14 7.769000e-02 3.131000e-01 1.940000e-01
6.310000e-06 7.530580e+14 8.538000e-02 3.897000e-01 2.220000e-01
6.310000e-06 7.977446e+14 9.402000e-02 4.822000e-01 2.540000e-01
6.310000e-06 8.449617e+14 1.042000e-01 5.931000e-01 2.930000e-01
6.310000e-06 8.949028e+14 1.164000e-01 7.251000e-01 3.390000e-01
6.310000e-06 9.481102e+14 1.320000e-01 8.842000e-01 3.950000e-01
6.310000e-06 1.004330e+15 1.528000e-01 1.086000e+00 4.580000e-01
6.310000e-06 1.063848e+15 1.814000e-01 1.359000e+00 5.220000e-01
6.310000e-06 1.126616e+15 2.181000e-01 1.753000e+00 5.700000e-01
6.310000e-06 1.193441e+15 2.532000e-01 2.280000e+00 5.830000e-01
6.310000e-06 1.264413e+15 2.533000e-01 2.806000e+00 5.580000e-01
6.310000e-06 1.338957e+15 2.510000e-01 3.058000e+00 5.220000e-01
6.310000e-06 1.418800e+15 3.335000e-01 3.043000e+00 5.180000e-01
6.310000e-06 1.502719e+15 5.417000e-01 3.173000e+00 5.600000e-01
6.310000e-06 1.591255e+15 9.682000e-01 3.501000e+00 6.340000e-01
6.310000e-06 1.686122e+15 1.166000e+00 3.034000e+00 6.400000e-01
6.310000e-06 1.785542e+15 1.310000e+00 2.263000e+00 6.040000e-01
6.310000e-06 1.891435e+15 1.575000e+00 1.573000e+00 6.420000e-01
6.310000e-06 2.003960e+15 1.568000e+00 1.334000e+00 7.080000e-01
6.310000e-06 2.121673e+15 1.522000e+00 1.328000e+00 7.400000e-01
6.310000e-06 2.247319e+15 1.510000e+00 1.326000e+00 7.550000e-01
6.310000e-06 2.381195e+15 1.481000e+00 1.308000e+00 7.630000e-01
6.310000e-06 2.521382e+15 1.445000e+00 1.299000e+00 7.690000e-01
6.310000e-06 2.671946e+15 1.422000e+00 1.292000e+00 7.790000e-01
6.310000e-06 2.830902e+15 1.382000e+00 1.315000e+00 7.770000e-01
6.310000e-06 2.997924e+15 1.349000e+00 1.313000e+00 7.820000e-01
6.310000e-06 3.175431e+15 1.321000e+00 1.305000e+00 7.890000e-01
6.310000e-06 3.363541e+15 1.295000e+00 1.273000e+00 8.020000e-01
6.310000e-06 3.563018e+15 1.272000e+00 1.284000e+00 8.060000e-01
6.310000e-06 3.774297e+15 1.232000e+00 1.306000e+00 8.040000e-01
6.310000e-06 3.997765e+15 1.177000e+00 1.326000e+00 8.010000e-01
6.310000e-06 4.234956e+15 1.116000e+00 1.334000e+00 8.000000e-01
6.310000e-06 4.485897e+15 1.040000e+00 1.345000e+00 7.980000e-01
6.310000e-06 4.751068e+15 9.408000e-01 1.346000e+00 8.000000e-01
6.310000e-06 5.032607e+15 8.714000e-01 1.267000e+00 8.290000e-01
6.310000e-06 5.331538e+15 9.197000e-01 1.112000e+00 8.780000e-01
6.310000e-06 5.646873e+15 9.376000e-01 1.049000e+00 8.970000e-01
6.310000e-06 5.981493e+15 9.456000e-01 1.009000e+00 9.110000e-01
6.310000e-06 6.335426e+15 9.476000e-01 9.832000e-01 9.210000e-01
6.310000e-06 6.711269e+15 9.461000e-01 9.656000e-01 9.290000e-01
6.310000e-06 7.109139e+15 9.423000e-01 9.531000e-01 9.360000e-01
6.310000e-06 7.530580e+15 9.370000e-01 9.442000e-01 9.420000e-01
6.310000e-06 7.977446e+15 9.306000e-01 9.376000e-01 9.470000e-01
6.310000e-06 8.449617e+15 9.234000e-01 9.330000e-01 9.520000e-01
6.310000e-06 8.949028e+15 9.159000e-01 9.293000e-01 9.570000e-01
6.310000e-06 9.481102e+15 9.078000e-01 9.266000e-01 9.610000e-01
6.310000e-06 1.004330e+16 8.996000e-01 9.246000e-01 9.650000e-01
6.310000e-06 1.063848e+16 8.909000e-01 9.229000e-01 9.690000e-01
6.310000e-06 1.126616e+16 8.822000e-01 9.202000e-01 9.720000e-01
6.310000e-06 1.193441e+16 8.731000e-01 9.159000e-01 9.750000e-01
6.310000e-06 1.264413e+16 8.641000e-01 9.055000e-01 9.780000e-01
6.310000e-06 1.338957e+16 8.625000e-01 8.884000e-01 9.810000e-01
6.310000e-06 1.418800e+16 8.550000e-01 8.804000e-01 9.830000e-01
6.310000e-06 1.502719e+16 8.489000e-01 8.570000e-01 9.850000e-01
6.310000e-06 1.591255e+16 8.614000e-01 8.296000e-01 9.870000e-01
6.310000e-06 1.686122e+16 8.484000e-01 8.509000e-01 9.880000e-01
6.310000e-06 1.785542e+16 8.380000e-01 8.509000e-01 9.890000e-01
6.310000e-06 1.891435e+16 8.278000e-01 8.440000e-01 9.900000e-01
6.310000e-06 2.003960e+16 8.167000e-01 8.337000e-01 9.920000e-01
6.310000e-06 2.121673e+16 8.045000e-01 8.159000e-01 9.930000e-01
6.310000e-06 2.247319e+16 8.050000e-01 7.725000e-01 9.930000e-01
6.310000e-06 2.381195e+16 8.001000e-01 7.733000e-01 9.940000e-01
6.310000e-06 2.521382e+16 7.825000e-01 7.766000e-01 9.950000e-01
6.310000e-06 2.671946e+16 7.646000e-01 7.300000e-01 9.950000e-01
6.310000e-06 2.830902e+16 8.220000e-01 6.321000e-01 9.960000e-01
6.310000e-06 2.997924e+16 7.991000e-01 7.335000e-01 9.960000e-01
6.310000e-06 3.175431e+16 7.777000e-01 7.584000e-01 9.960000e-01
6.310000e-06 3.363541e+16 7.548000e-01 7.641000e-01 9.970000e-01
6.310000e-06 3.563018e+16 7.298000e-01 7.603000e-01 9.970000e-01
6.310000e-06 3.774297e+16 7.029000e-01 7.474000e-01 9.980000e-01
6.310000e-06 3.997765e+16 6.744000e-01 7.132000e-01 9.980000e-01
6.310000e-06 4.234956e+16 6.730000e-01 7.098000e-01 9.980000e-01
6.310000e-06 4.485897e+16 6.422000e-01 7.045000e-01 9.980000e-01
6.310000e-06 4.751068e+16 6.100000e-01 6.891000e-01 9.990000e-01
6.310000e-06 5.032607e+16 5.773000e-01 6.684000e-01 9.990000e-01
6.310000e-06 5.331538e+16 5.430000e-01 6.434000e-01 9.990000e-01
6.310000e-06 5.646873e+16 5.087000e-01 6.143000e-01 9.990000e-01
6.310000e-06 5.981493e+16 4.748000e-01 5.828000e-01 9.990000e-01
6.310000e-06 6.335426e+16 4.410000e-01 5.498000e-01 9.990000e-01
6.310000e-06 6.711269e+16 4.078000e-01 5.154000e-01 9.990000e-01
6.310000e-06 7.109139e+16 3.754000e-01 4.803000e-01 9.990000e-01
6.310000e-06 7.530580e+16 3.441000e-01 4.449000e-01 9.990000e-01
6.310000e-06 7.977446e+16 3.140000e-01 4.096000e-01 9.990000e-01
6.310000e-06 8.449617e+16 2.853000e-01 3.744000e-01 1.000000e+00
6.310000e-06 8.949028e+16 2.580000e-01 3.401000e-01 1.000000e+00
6.310000e-06 9.481102e+16 2.326000e-01 3.069000e-01 1.000000e+00
6.310000e-06 1.004330e+17 2.092000e-01 2.754000e-01 1.000000e+00
6.310000e-06 1.063848e+17 1.866000e-01 2.429000e-01 1.000000e+00
6.310000e-06 1.126616e+17 1.651000e-01 2.107000e-01 1.000000e+00
6.310000e-06 1.193441e+17 1.464000e-01 1.741000e-01 1.000000e+00
6.310000e-06 1.264413e+17 1.294000e-01 1.045000e-01 1.000000e+00
6.310000e-06 1.338957e+17 2.773000e-01 1.345000e-01 1.000000e+00
6.310000e-06 1.418800e+17 2.521000e-01 1.399000e-01 1.000000e+00
6.310000e-06 1.502719e+17 2.273000e-01 1.360000e-01 1.000000e+00
6.310000e-06 1.591255e+17 2.036000e-01 1.240000e-01 1.000000e+00
6.310000e-06 1.686122e+17 1.813000e-01 1.076000e-01 1.000000e+00
6.310000e-06 1.785542e+17 1.605000e-01 6.780000e-02 1.000000e+00
6.310000e-06 1.891435e+17 2.430000e-01 9.967000e-02 1.000000e+00
6.310000e-06 2.003960e+17 2.165000e-01 9.466000e-02 1.000000e+00
6.310000e-06 2.121673e+17 2.110000e-01 9.692000e-02 1.000000e+00
6.310000e-06 2.247319e+17 1.878000e-01 9.286000e-02 1.000000e+00
6.310000e-06 2.381195e+17 1.663000e-01 8.664000e-02 1.000000e+00
6.310000e-06 2.521382e+17 1.468000e-01 8.009000e-02 1.000000e+00
6.310000e-06 2.671946e+17 1.284000e-01 7.319000e-02 1.000000e+00
6.310000e-06 2.830902e+17 1.120000e-01 6.612000e-02 1.000000e+00
6.310000e-06 2.997924e+17 9.714000e-02 5.842000e-02 1.000000e+00

1.000000e-05 2.997924e+11 1.371000e-05 2.530000e-13 0.000000e+00
1.000000e-05 3.175431e+11 1.538000e-05 3.185000e-13 0.000000e+00
1.000000e-05 3.363541e+11 1.726000e-05 4.010000e-13 0.000000e+00
1.000000e-05 3.563018e+11 1.936000e-05 5.048000e-13 0.000000e+00
1.000000e-05 3.774297e+11 2.173000e-05 6.355000e-13 0.000000e+00
1.000000e-05 3.997765e+11 2.438000e-05 8.000000e-13 0.000000e+00
1.000000e-05 4.234956e+11 2.736000e-05 1.007000e-12 0.000000e+00
1.000000e-05 4.485897e+11 3.070000e-05 1.268000e-12 0.000000e+00
1.000000e-05 4.751068e+11 3.445000e-05 1.596000e-12 0.000000e+00
1.000000e-05 5.032607e+11 3.866000e-05 2.010000e-12 5.630000e-07
1.000000e-05 5.331538e+11 4.338000e-05 2.530000e-12 6.310000e-07
1.000000e-05 5.646873e+11 4.869000e-05 3.186000e-12 7.090000e-07
1.000000e-05 5.981493e+11 5.464000e-05 4.011000e-12 7.950000e-07
1.000000e-05 6.335426e+11 6.132000e-05 5.049000e-12 8.920000e-07
1.000000e-05 6.711269e+11 6.883000e-05 6.357000e-12 1.000000e-06
1.000000e-05 7.109139e+11 7.726000e-05 8.003000e-12 1.120000e-06
1.000000e-05 7.530580e+11 8.671000e-05 1.008000e-11 1.260000e-06
1.000000e-05 7.977446e+11 9.732000e-05 1.269000e-11 1.410000e-06
1.000000e-05 8.449617e+11 1.092000e-04 1.597000e-11 1.580000e-06
1.000000e-05 8.949028e+11 1.226000e-04 2.011000e-11 1.780000e-06
1.000000e-05 9.481102e+11 1.377000e-04 2.532000e-11 1.990000e-06
1.000000e-05 1.004330e+12 1.546000e-04 3.187000e-11 2.230000e-06
1.000000e-05 1.063848e+12 1.736000e-04 4.013000e-11 2.500000e-06
1.000000e-05 1.126616e+12 1.949000e-04 5.054000e-11 2.810000e-06
1.000000e-05 1.193441e+12 2.189000e-04 6.363000e-11 3.150000e-06
1.000000e-05 1.264413e+12 2.459000e-04 8.012000e-11 3.530000e-06
1.000000e-05 1.338957e+12 2.763000e-04 1.009000e-10 3.950000e-06
1.000000e-05 1.418800e+12 3.104000e-04 1.270000e-10 4.430000e-06
1.000000e-05 1.502719e+12 3.489000e-04 1.599000e-10 4.960000e-06
1.000000e-05 1.591255e+12 3.920000e-04 2.014000e-10 5.560000e-06
1.000000e-05 1.686122e+12 4.405000e-04 2.536000e-10 6.220000e-06
1.000000e-05 1.785542e+12 4.952000e-04 3.194000e-10 6.970000e-06
1.000000e-05 1.891435e+12 5.569000e-04 4.022000e-10 7.800000e-06
1.000000e-05 2.003960e+12 6.264000e-04 5.065000e-10 8.730000e-06
1.000000e-05 2.121673e+12 7.049000e-04 6.379000e-10 9.760000e-06
1.000000e-05 2.247319e+12 7.933000e-04 8.034000e-10 1.090000e-05
1.000000e-05 2.381195e+12 8.930000e-04 1.012000e-09 1.220000e-05
1.000000e-05 2.521382e+12 1.006000e-03 1.275000e-09 1.360000e-05
1.000000e-05 2.671946e+12 1.132000e-03 1.606000e-09 1.520000e-05
1.000000e-05 2.830902e+12 1.277000e-03 2.022000e-09 1.700000e-05
1.000000e-05 2.997924e+12 1.440000e-03 2.547000e-09 1.890000e-05
1.000000e-05 3.175431e+12 1.624000e-03 3.208000e-09 2.100000e-05
1.000000e-05 3.363541e+12 1.833000e-03 4.041000e-09 2.340000e-05
1.000000e-05 3.563018e+12 2.070000e-03 5.090000e-09 2.600000e-05
1.000000e-05 3.774297e+12 2.340000e-03 6.411000e-09 2.880000e-05
1.000000e-05 3.997765e+12 2.642000e-03 8.076000e-09 3.190000e-05
1.000000e-05 4.234956e+12 2.989000e-03 1.017000e-08 3.530000e-05
1.000000e-05 4.485897e+12 3.381000e-03 1.280000e-08 3.890000e-05
1.000000e-05 4.751068e+12 3.826000e-03 1.611000e-08 4.280000e-05
1.000000e-05 5.032607e+12 4.327000e-03 2.028000e-08 4.700000e-05
1.000000e-05 5.331538e+12 4.895000e-03 2.550000e-08 5.140000e-05
1.000000e-05 5.646873e+12 5.536000e-03 3.206000e-08 5.620000e-05
1.000000e-05 5.981493e+12 6.253000e-03 4.028000e-08 6.120000e-05
1.000000e-05 6.335426e+12 7.061000e-03 5.058000e-08 6.660000e-05
1.000000e-05 6.711269e+12 7.970000e-03 6.348000e-08 7.230000e-05
1.000000e-05 7.109139e+12 8.990000e-03 7.961000e-08 7.830000e-05
1.000000e-05 7.530580e+12 1.012000e-02 9.960000e-08 8.460000e-05
1.000000e-05 7.977446e+12 1.137000e-02 1.245000e-07 9.150000e-05
1.000000e-05 8.449617e+12 1.270000e-02 1.561000e-07 9.930000e-05
1.000000e-05 8.949028e+12 1.422000e-02 1.957000e-07 1.070000e-04
1.000000e-05 9.481102e+12 1.601000e-02 2.452000e-07 1.160000e-04
1.000000e-05 1.004330e+13 1.809000e-02 3.067000e-07 1.240000e-04
1.000000e-05 1.063848e+13 2.039000e-02 3.822000e-07 1.330000e-04
1.000000e-05 1.126616e+13 2.305000e-02 4.764000e-07 1.420000e-04
1.000000e-05 1.193441e+13 2.613000e-02 5.944000e-07 1.520000e-04
1.000000e-05 1.264413e+13 2.954000e-02 7.346000e-07 1.620000e-04
1.000000e-05 1.338957e+13 3.354000e-02 9.081000e-07 1.730000e-04
1.000000e-05 1.418800e+13 3.817000e-02 1.107000e-06 1.840000e-04
1.000000e-05 1.502719e+13 4.368000e-02 1.334000e-06 1.950000e-04
1.000000e-05 1.591255e+13 4.857000e-02 1.491000e-06 2.100000e-04
1.000000e-05 1.686122e+13 4.877000e-02 1.532000e-06 2.370000e-04
1.000000e-05 1.785542e+13 4.438000e-02 1.549000e-06 2.750000e-04
1.000000e-05 1.891435e+13 3.796000e-02 1.687000e-06 3.250000e-04
1.000000e-05 2.003960e+13 3.220000e-02 2.094000e-06 3.890000e-04
1.000000e-05 2.121673e+13 2.901000e-02 3.006000e-06 4.720000e-04
1.000000e-05 2.247319e+13 3.468000e-02 4.635000e-06 5.520000e-04
1.000000e-05 2.381195e+13 4.582000e-02 6.681000e-06 5.980000e-04
1.000000e-05 2.521382e+13 6.090000e-02 9.218000e-06 6.100000e-04
1.000000e-05 2.671946e+13 7.918000e-02 1.221000e-05 6.060000e-04
1.000000e-05 2.830902e+13 1.045000e-01 1.612000e-05 5.890000e-04
1.000000e-05 2.997924e+13 1.268000e-01 1.797000e-05 6.050000e-04
1.000000e-05 3.175431e+13 1.414000e-01 1.807000e-05 6.450000e-04
1.000000e-05 3.363541e+13 1.051000e-01 9.634000e-06 7.590000e-04
1.000000e-05 3.563018e+13 6.791000e-02 4.823000e-06 9.010000e-04
1.000000e-05 3.774297e+13 3.155000e-02 2.389000e-06 1.060000e-03
1.000000e-05 3.997765e+13 1.402000e-02 5.110000e-06 1.270000e-03
1.000000e-05 4.234956e+13 1.104000e-02 1.021000e-05 1.490000e-03
1.000000e-05 4.485897e+13 1.094000e-02 1.613000e-05 1.720000e-03
1.000000e-05 4.751068e+13 1.088000e-02 2.323000e-05 1.970000e-03
1.000000e-05 5.032607e+13 1.064000e-02 3.214000e-05 2.240000e-03
1.000000e-05 5.331538e+13 1.048000e-02 4.348000e-05 2.540000e-03
1.000000e-05 5.646873e+13 1.048000e-02 5.792000e-05 2.880000e-03
1.000000e-05 5.981493e+13 1.063000e-02 7.633000e-05 3.260000e-03
1.000000e-05 6.335426e+13 1.090000e-02 9.963000e-05 3.680000e-03
1.000000e-05 6.711269e+13 1.127000e-02 1.292000e-04 4.150000e-03
1.000000e-05 7.109139e+13 1.171000e-02 1.665000e-04 4.670000e-03
1.000000e-05 7.530580e+13 1.216000e-02 2.137000e-04 5.260000e-03
1.000000e-05 7.977446e+13 1.261000e-02 2.734000e-04 5.920000e-03
1.000000e-05 8.449617e+13 1.310000e-02 3.488000e-04 6.660000e-03
1.000000e-05 8.949028e+13 1.361000e-02 4.439000e-04 7.480000e-03
1.000000e-05 9.481102e+13 1.407000e-02 5.642000e-04 8.410000e-03
1.000000e-05 1.004330e+14 1.460000e-02 7.164000e-04 9.440000e-03
1.000000e-05 1.063848e+14 1.519000e-02 9.091000e-04 1.060000e-02
1.000000e-05 1.126616e+14 1.583000e-02 1.153000e-03 1.190000e-02
1.000000e-05 1.193441e+14 1.653000e-02 1.460000e-03 1.340000e-02
1.000000e-05 1.264413e+14 1.730000e-02 1.848000e-03 1.500000e-02
1.000000e-05 1.338957e+14 1.813000e-02 2.337000e-03 1.680000e-02
1.000000e-05 1.418800e+14 1.904000e-02 2.954000e-03 1.890000e-02
1.000000e-05 1.502719e+14 2.003000e-02 3.735000e-03 2.120000e-02
1.000000e-05 1.591255e+14 2.110000e-02 4.721000e-03 2.380000e-02
1.000000e-05 1.686122e+14 2.228000e-02 5.967000e-03 2.660000e-02
1.000000e-05 1.785542e+14 2.360000e-02 7.538000e-03 2.990000e-02
1.000000e-05 1.891435e+14 2.508000e-02 9.520000e-03 3.350000e-02
1.000000e-05 2.003960e+14 2.668000e-02 1.202000e-02 3.750000e-02
1.000000e-05 2.121673e+14 2.841000e-02 1.519000e-02 4.210000e-02
1.000000e-05 2.247319e+14 3.030000e-02 1.919000e-02 4.720000e-02
1.000000e-05 2.381195e+14 3.238000e-02 2.424000e-02 5.290000e-02
1.000000e-05 2.521382e+14 3.477000e-02 3.063000e-02 5.930000e-02
1.000000e-05 2.671946e+14 3.741000e-02 3.870000e-02 6.640000e-02
1.000000e-05 2.830902e+14 4.034000e-02 4.887000e-02 7.450000e-02
1.000000e-05 2.997924e+14 4.359000e-02 6.168000e-02 8.360000e-02
1.000000e-05 3.175431e+14 4.721000e-02 7.780000e-02 9.380000e-02
1.000000e-05 3.363541e+14 5.123000e-02 9.805000e-02 1.050000e-01
1.000000e-05 3.563018e+14 5.568000e-02 1.234000e-01 1.180000e-01
1.000000e-05 3.774297e+14 6.062000e-02 1.551000e-01 1.330000e-01
1.000000e-05 3.997765e+14 6.611000e-02 1.944000e-01 1.500000e-01
1.000000e-05 4.234956e+14 7.220000e-02 2.428000e-01 1.700000e-01
1.000000e-05 4.485897e+14 7.899000e-02 3.017000e-01 1.930000e-01
1.000000e-05 4.751068e+14 8.665000e-02 3.726000e-01 2.200000e-01
1.000000e-05 5.032607e+14 9.531000e-02 4.570000e-01 2.510000e-01
1.000000e-05 5.331538e+14 1.053000e-01 5.559000e-01 2.880000e-01
1.000000e-05 5.646873e+14 1.170000e-01 6.705000e-01 3.320000e-01
1.000000e-05 5.981493e+14 1.314000e-01 8.039000e-01 3.850000e-01
1.000000e-05 6.335426e+14 1.498000e-01 9.633000e-01 4.440000e-01
1.000000e-05 6.711269e+14 1.736000e-01 1.164000e+00 5.060000e-01
1.000000e-05 7.109139e+14 2.035000e-01 1.430000e+00 5.590000e-01
1.000000e-05 7.530580e+14 2.355000e-01 1.776000e+00 5.910000e-01
1.000000e-05 7.977446e+14 2.584000e-01 2.163000e+00 5.920000e-01
1.000000e-05 8.449617e+14 2.626000e-01 2.475000e+00 5.760000e-01
1.000000e-05 8.949028e+14 2.548000e-01 2.644000e+00 5.610000e-01
1.000000e-05 9.481102e+14 2.556000e-01 2.744000e+00 5.630000e-01
1.000000e-05 1.004330e+15 2.849000e-01 2.924000e+00 5.900000e-01
1.000000e-05 1.063848e+15 3.542000e-01 3.349000e+00 6.360000e-01
1.000000e-05 1.126616e+15 4.159000e-01 3.939000e+00 6.730000e-01
1.000000e-05 1.193441e+15 3.906000e-01 4.032000e+00 6.670000e-01
1.000000e-05 1.264413e+15 3.485000e-01 3.741000e+00 6.200000e-01
1.000000e-05 1.338957e+15 4.602000e-01 3.641000e+00 5.710000e-01
1.000000e-05 1.418800e+15 7.173000e-01 3.588000e+00 6.190000e-01
1.000000e-05 1.502719e+15 7.966000e-01 2.572000e+00 5.920000e-01
1.000000e-05 1.591255e+15 1.151000e+00 1.701000e+00 5.060000e-01
1.000000e-05 1.686122e+15 1.332000e+00 1.219000e+00 6.030000e-01
1.000000e-05 1.785542e+15 1.420000e+00 1.095000e+00 7.260000e-01
1.000000e-05 1.891435e+15 1.405000e+00 1.269000e+00 8.010000e-01
1.000000e-05 2.003960e+15 1.343000e+00 1.336000e+00 7.880000e-01
1.000000e-05 2.121673e+15 1.345000e+00 1.296000e+00 8.070000e-01
1.000000e-05 2.247319e+15 1.336000e+00 1.284000e+00 8.180000e-01
1.000000e-05 2.381195e+15 1.314000e+00 1.285000e+00 8.230000e-01
1.000000e-05 2.521382e+15 1.282000e+00 1.298000e+00 8.210000e-01
1.000000e-05 2.671946e+15 1.261000e+00 1.298000e+00 8.260000e-01
1.000000e-05 2.830902e+15 1.226000e+00 1.325000e+00 8.190000e-01
1.000000e-05 2.997924e+15 1.200000e+00 1.331000e+00 8.210000e-01
1.000000e-05 3.175431e+15 1.176000e+00 1.331000e+00 8.240000e-01
1.000000e-05 3.363541e+15 1.156000e+00 1.309000e+00 8.340000e-01
1.000000e-05 3.563018e+15 1.138000e+00 1.315000e+00 8.350000e-01
1.000000e-05 3.774297e+15 1.101000e+00 1.337000e+00 8.310000e-01
1.000000e-05 3.997765e+15 1.053000e+00 1.358000e+00 8.250000e-01
1.000000e-05 4.234956e+15 1.004000e+00 1.369000e+00 8.230000e-01
1.000000e-05 4.485897e+15 9.431000e-01 1.383000e+00 8.190000e-01
1.000000e-05 4.751068e+15 8.698000e-01 1.390000e+00 8.190000e-01
1.000000e-05 5.032607e+15 8.344000e-01 1.328000e+00 8.470000e-01
1.000000e-05 5.331538e+15 8.966000e-01 1.196000e+00 8.950000e-01
1.000000e-05 5.646873e+15 9.201000e-01 1.144000e+00 9.130000e-01
1.000000e-05 5.981493e+15 9.328000e-01 1.110000e+00 9.260000e-01
1.000000e-05 6.335426e+15 9.390000e-01 1.088000e+00 9.350000e-01
1.000000e-05 6.711269e+15 9.414000e-01 1.071000e+00 9.420000e-01
1.000000e-05 7.109139e+15 9.415000e-01 1.059000e+00 9.470000e-01
1.000000e-05 7.530580e+15 9.400000e-01 1.050000e+00 9.520000e-01
1.000000e-05 7.977446e+15 9.375000e-01 1.043000e+00 9.570000e-01
1.000000e-05 8.449617e+15 9.344000e-01 1.038000e+00 9.610000e-01
1.000000e-05 8.949028e+15 9.309000e-01 1.033000e+00 9.650000e-01
1.000000e-05 9.481102e+15 9.271000e-01 1.030000e+00 9.680000e-01
1.000000e-05 1.004330e+16 9.233000e-01 1.027000e+00 9.710000e-01
1.000000e-05 1.063848e+16 9.192000e-01 1.026000e+00 9.740000e-01
1.000000e-05 1.126616e+16 9.155000e-01 1.026000e+00 9.770000e-01
1.000000e-05 1.193441e+16 9.117000e-01 1.026000e+00 9.800000e-01
1.000000e-05 1.264413e+16 9.085000e-01 1.025000e+00 9.830000e-01
1.000000e-05 1.338957e+16 9.099000e-01 1.018000e+00 9.850000e-01
1.000000e-05 1.418800e+16 9.073000e-01 1.019000e+00 9.870000e-01
1.000000e-05 1.502719e+16 9.062000e-01 1.012000e+00 9.890000e-01
1.000000e-05 1.591255e+16 9.160000e-01 9.885000e-01 9.900000e-01
1.000000e-05 1.686122e+16 9.082000e-01 1.010000e+00 9.910000e-01
1.000000e-05 1.785542e+16 9.032000e-01 1.019000e+00 9.920000e-01
1.000000e-05 1.891435e+16 8.985000e-01 1.024000e+00 9.930000e-01
1.000000e-05 2.003960e+16 8.933000e-01 1.029000e+00 9.940000e-01
1.000000e-05 2.121673e+16 8.876000e-01 1.029000e+00 9.950000e-01
1.000000e-05 2.247319e+16 8.900000e-01 9.989000e-01 9.950000e-01
1.000000e-05 2.381195e+16 8.877000e-01 1.005000e+00 9.960000e-01
1.000000e-05 2.521382e+16 8.774000e-01 1.023000e+00 9.960000e-01
1.000000e-05 2.671946e+16 8.675000e-01 1.000000e+00 9.970000e-01
1.000000e-05 2.830902e+16 9.067000e-01 8.683000e-01 9.970000e-01
1.000000e-05 2.997924e+16 8.905000e-01 9.770000e-01 9.970000e-01
1.000000e-05 3.175431e+16 8.772000e-01 1.017000e+00 9.980000e-01
1.000000e-05 3.363541e+16 8.627000e-01 1.043000e+00 9.980000e-01
1.000000e-05 3.563018e+16 8.462000e-01 1.062000e+00 9.980000e-01
1.000000e-05 3.774297e+16 8.275000e-01 1.074000e+00 9.980000e-01
