#size(cm)    nu(1/s)      Qabs         Qsca         g(cos)       
1.000000e-05 1.502719e+16 7.581000e-01 1.346000e+00 9.840000e-01 
1.000000e-05 1.591255e+16 7.393000e-01 1.422000e+00 9.870000e-01 
1.000000e-05 1.686122e+16 7.174000e-01 1.502000e+00 9.890000e-01 
1.000000e-05 1.785542e+16 6.921000e-01 1.582000e+00 9.910000e-01 
1.000000e-05 1.891435e+16 6.637000e-01 1.656000e+00 9.930000e-01 
1.000000e-05 2.003960e+16 6.322000e-01 1.720000e+00 9.940000e-01 
1.000000e-05 2.121673e+16 5.984000e-01 1.768000e+00 9.950000e-01 
1.000000e-05 2.247320e+16 5.630000e-01 1.796000e+00 9.960000e-01 
1.000000e-05 2.381195e+16 5.264000e-01 1.803000e+00 9.970000e-01 
1.000000e-05 2.521383e+16 4.895000e-01 1.790000e+00 9.970000e-01 
1.000000e-05 2.671947e+16 4.514000e-01 1.755000e+00 9.980000e-01 
1.000000e-05 2.830901e+16 4.143000e-01 1.700000e+00 9.980000e-01 
1.000000e-05 2.997925e+16 3.786000e-01 1.629000e+00 9.980000e-01 
1.000000e-05 3.175431e+16 3.442000e-01 1.545000e+00 9.990000e-01 
1.000000e-05 3.363542e+16 3.113000e-01 1.449000e+00 9.990000e-01 
1.000000e-05 3.563019e+16 2.805000e-01 1.344000e+00 9.990000e-01 
1.000000e-05 3.774298e+16 2.518000e-01 1.234000e+00 9.990000e-01 
1.000000e-05 3.997766e+16 2.249000e-01 1.119000e+00 9.990000e-01 
1.000000e-05 4.234955e+16 2.007000e-01 1.005000e+00 9.990000e-01 
1.000000e-05 4.485896e+16 1.784000e-01 8.890000e-01 9.990000e-01 
1.000000e-05 4.751069e+16 1.580000e-01 7.733000e-01 9.990000e-01 
1.000000e-05 5.032608e+16 1.399000e-01 6.595000e-01 9.990000e-01 
1.000000e-05 5.331539e+16 1.231000e-01 5.413000e-01 1.000000e+00 
1.000000e-05 5.646872e+16 1.082000e-01 4.217000e-01 1.000000e+00 
1.000000e-05 5.981494e+16 9.508000e-02 3.163000e-01 1.000000e+00 
1.000000e-05 6.335428e+16 8.345000e-02 1.232000e-01 1.000000e+00 
1.000000e-05 6.711271e+16 7.328000e-02 1.182000e-01 1.000000e+00 
1.000000e-05 7.109141e+16 7.507000e-01 3.186000e-01 1.000000e+00 
1.000000e-05 7.530582e+16 7.150000e-01 4.124000e-01 1.000000e+00 
1.000000e-05 7.977447e+16 6.776000e-01 4.262000e-01 1.000000e+00 
1.000000e-05 8.449618e+16 6.377000e-01 4.406000e-01 1.000000e+00 
1.000000e-05 8.949029e+16 5.957000e-01 4.454000e-01 1.000000e+00 
1.000000e-05 9.481102e+16 5.526000e-01 4.418000e-01 1.000000e+00 
1.000000e-05 1.004330e+17 5.097000e-01 4.327000e-01 1.000000e+00 
1.000000e-05 1.063848e+17 4.652000e-01 4.196000e-01 1.000000e+00 
1.000000e-05 1.126616e+17 4.211000e-01 4.019000e-01 1.000000e+00 
1.000000e-05 1.193441e+17 3.790000e-01 3.798000e-01 1.000000e+00 
1.000000e-05 1.264414e+17 3.393000e-01 3.560000e-01 1.000000e+00 
1.000000e-05 1.338957e+17 3.021000e-01 3.314000e-01 1.000000e+00 
1.000000e-05 1.418800e+17 2.670000e-01 3.064000e-01 1.000000e+00 
1.000000e-05 1.502719e+17 2.352000e-01 2.817000e-01 1.000000e+00 
1.000000e-05 1.591255e+17 2.061000e-01 2.576000e-01 1.000000e+00 
1.000000e-05 1.686122e+17 1.797000e-01 2.343000e-01 1.000000e+00 
1.000000e-05 1.785542e+17 1.561000e-01 2.121000e-01 1.000000e+00 
1.000000e-05 1.891435e+17 1.351000e-01 1.915000e-01 1.000000e+00 
1.000000e-05 2.003960e+17 1.167000e-01 1.723000e-01 1.000000e+00 
1.000000e-05 2.121673e+17 1.004000e-01 1.547000e-01 1.000000e+00 
1.000000e-05 2.247320e+17 8.617000e-02 1.386000e-01 1.000000e+00 
1.000000e-05 2.381195e+17 7.389000e-02 1.239000e-01 1.000000e+00 
1.000000e-05 2.521383e+17 6.333000e-02 1.108000e-01 1.000000e+00 
1.000000e-05 2.671947e+17 5.384000e-02 9.866000e-02 1.000000e+00 
1.000000e-05 2.830901e+17 4.579000e-02 8.779000e-02 1.000000e+00 
1.000000e-05 2.997925e+17 3.899000e-02 7.811000e-02 1.000000e+00 

1.585000e-05 2.997925e+11 2.493000e-05 2.622000e-12 0.000000e+00 
1.585000e-05 3.175431e+11 2.792000e-05 3.301000e-12 -2.650000e-04 
1.585000e-05 3.363542e+11 3.126000e-05 4.156000e-12 -2.870000e-04 
1.585000e-05 3.563019e+11 3.500000e-05 5.233000e-12 -3.090000e-04 
1.585000e-05 3.774298e+11 3.918000e-05 6.587000e-12 -3.330000e-04 
1.585000e-05 3.997766e+11 4.385000e-05 8.293000e-12 -3.570000e-04 
1.585000e-05 4.234955e+11 4.908000e-05 1.044000e-11 -3.810000e-04 
1.585000e-05 4.485896e+11 5.493000e-05 1.314000e-11 -4.060000e-04 
1.585000e-05 4.751069e+11 6.148000e-05 1.655000e-11 -4.300000e-04 
1.585000e-05 5.032608e+11 6.881000e-05 2.083000e-11 -4.540000e-04 
1.585000e-05 5.331539e+11 7.702000e-05 2.623000e-11 -4.780000e-04 
1.585000e-05 5.646872e+11 8.621000e-05 3.302000e-11 -5.010000e-04 
1.585000e-05 5.981494e+11 9.650000e-05 4.157000e-11 -5.230000e-04 
1.585000e-05 6.335428e+11 1.080000e-04 5.233000e-11 -5.430000e-04 
1.585000e-05 6.711271e+11 1.210000e-04 6.588000e-11 -5.620000e-04 
1.585000e-05 7.109141e+11 1.355000e-04 8.295000e-11 -5.790000e-04 
1.585000e-05 7.530582e+11 1.517000e-04 1.044000e-10 -5.940000e-04 
1.585000e-05 7.977447e+11 1.700000e-04 1.315000e-10 -6.060000e-04 
1.585000e-05 8.449618e+11 1.904000e-04 1.655000e-10 -6.160000e-04 
1.585000e-05 8.949029e+11 2.134000e-04 2.084000e-10 -6.220000e-04 
1.585000e-05 9.481102e+11 2.393000e-04 2.624000e-10 -6.260000e-04 
1.585000e-05 1.004330e+12 2.683000e-04 3.303000e-10 -6.260000e-04 
1.585000e-05 1.063848e+12 3.011000e-04 4.159000e-10 -6.210000e-04 
1.585000e-05 1.126616e+12 3.379000e-04 5.236000e-10 -6.130000e-04 
1.585000e-05 1.193441e+12 3.795000e-04 6.593000e-10 -6.000000e-04 
1.585000e-05 1.264414e+12 4.264000e-04 8.302000e-10 -5.810000e-04 
1.585000e-05 1.338957e+12 4.796000e-04 1.045000e-09 -5.570000e-04 
1.585000e-05 1.418800e+12 5.399000e-04 1.316000e-09 -5.260000e-04 
1.585000e-05 1.502719e+12 6.089000e-04 1.658000e-09 -4.870000e-04 
1.585000e-05 1.591255e+12 6.883000e-04 2.088000e-09 -4.390000e-04 
1.585000e-05 1.686122e+12 7.811000e-04 2.630000e-09 -3.810000e-04 
1.585000e-05 1.785542e+12 8.921000e-04 3.312000e-09 -3.110000e-04 
1.585000e-05 1.891435e+12 1.029000e-03 4.171000e-09 -2.270000e-04 
1.585000e-05 2.003960e+12 1.200000e-03 5.244000e-09 -1.250000e-04 
1.585000e-05 2.121673e+12 1.382000e-03 6.570000e-09 -1.860000e-06 
1.585000e-05 2.247320e+12 1.517000e-03 8.222000e-09 1.460000e-04 
1.585000e-05 2.381195e+12 1.635000e-03 1.033000e-08 3.200000e-04 
1.585000e-05 2.521383e+12 1.790000e-03 1.300000e-08 5.210000e-04 
1.585000e-05 2.671947e+12 1.987000e-03 1.637000e-08 7.470000e-04 
1.585000e-05 2.830901e+12 2.225000e-03 2.060000e-08 9.820000e-04 
1.585000e-05 2.997925e+12 2.504000e-03 2.593000e-08 1.200000e-03 
1.585000e-05 3.175431e+12 2.823000e-03 3.261000e-08 1.400000e-03 
1.585000e-05 3.363542e+12 3.185000e-03 4.101000e-08 1.590000e-03 
1.585000e-05 3.563019e+12 3.598000e-03 5.156000e-08 1.770000e-03 
1.585000e-05 3.774298e+12 4.067000e-03 6.479000e-08 1.870000e-03 
1.585000e-05 3.997766e+12 4.597000e-03 8.138000e-08 1.890000e-03 
1.585000e-05 4.234955e+12 5.191000e-03 1.021000e-07 1.840000e-03 
1.585000e-05 4.485896e+12 5.856000e-03 1.281000e-07 1.710000e-03 
1.585000e-05 4.751069e+12 6.596000e-03 1.606000e-07 1.490000e-03 
1.585000e-05 5.032608e+12 7.411000e-03 2.011000e-07 1.160000e-03 
1.585000e-05 5.331539e+12 8.301000e-03 2.515000e-07 7.260000e-04 
1.585000e-05 5.646872e+12 9.259000e-03 3.140000e-07 2.090000e-04 
1.585000e-05 5.981494e+12 1.027000e-02 3.915000e-07 -3.840000e-04 
1.585000e-05 6.335428e+12 1.132000e-02 4.873000e-07 -9.680000e-04 
1.585000e-05 6.711271e+12 1.238000e-02 6.052000e-07 -1.460000e-03 
1.585000e-05 7.109141e+12 1.343000e-02 7.499000e-07 -1.820000e-03 
1.585000e-05 7.530582e+12 1.442000e-02 9.274000e-07 -2.110000e-03 
1.585000e-05 7.977447e+12 1.529000e-02 1.145000e-06 -2.390000e-03 
1.585000e-05 8.449618e+12 1.599000e-02 1.411000e-06 -2.640000e-03 
1.585000e-05 8.949029e+12 1.649000e-02 1.739000e-06 -2.850000e-03 
1.585000e-05 9.481102e+12 1.674000e-02 2.143000e-06 -3.010000e-03 
1.585000e-05 1.004330e+13 1.675000e-02 2.645000e-06 -3.100000e-03 
1.585000e-05 1.063848e+13 1.655000e-02 3.270000e-06 -3.140000e-03 
1.585000e-05 1.126616e+13 1.618000e-02 4.055000e-06 -3.110000e-03 
1.585000e-05 1.193441e+13 1.570000e-02 5.042000e-06 -2.990000e-03 
1.585000e-05 1.264414e+13 1.516000e-02 6.286000e-06 -2.740000e-03 
1.585000e-05 1.338957e+13 1.460000e-02 7.860000e-06 -2.580000e-03 
1.585000e-05 1.418800e+13 1.410000e-02 9.851000e-06 -2.390000e-03 
1.585000e-05 1.502719e+13 1.367000e-02 1.237000e-05 -2.110000e-03 
1.585000e-05 1.591255e+13 1.336000e-02 1.555000e-05 -1.760000e-03 
1.585000e-05 1.686122e+13 1.315000e-02 1.957000e-05 -1.480000e-03 
1.585000e-05 1.785542e+13 1.309000e-02 2.465000e-05 -1.190000e-03 
1.585000e-05 1.891435e+13 1.317000e-02 3.107000e-05 -8.810000e-04 
1.585000e-05 2.003960e+13 1.341000e-02 3.918000e-05 -5.920000e-04 
1.585000e-05 2.121673e+13 1.381000e-02 4.942000e-05 -2.830000e-04 
1.585000e-05 2.247320e+13 1.441000e-02 6.234000e-05 7.170000e-05 
1.585000e-05 2.381195e+13 1.517000e-02 7.862000e-05 5.020000e-04 
1.585000e-05 2.521383e+13 1.607000e-02 9.929000e-05 9.870000e-04 
1.585000e-05 2.671947e+13 1.741000e-02 1.245000e-04 1.420000e-03 
1.585000e-05 2.830901e+13 1.865000e-02 1.574000e-04 1.900000e-03 
1.585000e-05 2.997925e+13 2.026000e-02 1.984000e-04 2.390000e-03 
1.585000e-05 3.175431e+13 2.211000e-02 2.502000e-04 2.900000e-03 
1.585000e-05 3.363542e+13 2.425000e-02 3.154000e-04 3.440000e-03 
1.585000e-05 3.563019e+13 2.669000e-02 3.975000e-04 4.060000e-03 
1.585000e-05 3.774298e+13 2.946000e-02 5.010000e-04 4.800000e-03 
1.585000e-05 3.997766e+13 3.258000e-02 6.313000e-04 5.600000e-03 
1.585000e-05 4.234955e+13 3.613000e-02 7.957000e-04 6.380000e-03 
1.585000e-05 4.485896e+13 4.014000e-02 1.003000e-03 7.230000e-03 
1.585000e-05 4.751069e+13 4.452000e-02 1.264000e-03 8.390000e-03 
1.585000e-05 5.032608e+13 4.979000e-02 1.594000e-03 9.030000e-03 
1.585000e-05 5.331539e+13 5.555000e-02 2.011000e-03 1.010000e-02 
1.585000e-05 5.646872e+13 6.204000e-02 2.536000e-03 1.120000e-02 
1.585000e-05 5.981494e+13 6.933000e-02 3.198000e-03 1.240000e-02 
1.585000e-05 6.335428e+13 7.756000e-02 4.037000e-03 1.370000e-02 
1.585000e-05 6.711271e+13 8.686000e-02 5.098000e-03 1.500000e-02 
1.585000e-05 7.109141e+13 9.739000e-02 6.440000e-03 1.640000e-02 
1.585000e-05 7.530582e+13 1.093000e-01 8.139000e-03 1.790000e-02 
1.585000e-05 7.977447e+13 1.228000e-01 1.030000e-02 1.930000e-02 
1.585000e-05 8.449618e+13 1.382000e-01 1.304000e-02 2.070000e-02 
1.585000e-05 8.949029e+13 1.557000e-01 1.652000e-02 2.210000e-02 
1.585000e-05 9.481102e+13 1.754000e-01 2.095000e-02 2.350000e-02 
1.585000e-05 1.004330e+14 1.980000e-01 2.659000e-02 2.480000e-02 
1.585000e-05 1.063848e+14 2.236000e-01 3.379000e-02 2.610000e-02 
1.585000e-05 1.126616e+14 2.527000e-01 4.299000e-02 2.740000e-02 
1.585000e-05 1.193441e+14 2.856000e-01 5.473000e-02 2.860000e-02 
1.585000e-05 1.264414e+14 3.228000e-01 6.978000e-02 2.950000e-02 
1.585000e-05 1.338957e+14 3.649000e-01 8.908000e-02 3.010000e-02 
1.585000e-05 1.418800e+14 4.120000e-01 1.138000e-01 3.050000e-02 
1.585000e-05 1.502719e+14 4.645000e-01 1.454000e-01 3.090000e-02 
1.585000e-05 1.591255e+14 5.225000e-01 1.858000e-01 3.120000e-02 
1.585000e-05 1.686122e+14 5.859000e-01 2.371000e-01 3.170000e-02 
1.585000e-05 1.785542e+14 6.542000e-01 3.017000e-01 3.280000e-02 
1.585000e-05 1.891435e+14 7.270000e-01 3.822000e-01 3.490000e-02 
1.585000e-05 2.003960e+14 8.023000e-01 4.810000e-01 3.810000e-02 
1.585000e-05 2.121673e+14 8.781000e-01 5.992000e-01 4.310000e-02 
1.585000e-05 2.247320e+14 9.519000e-01 7.356000e-01 5.110000e-02 
1.585000e-05 2.381195e+14 1.020000e+00 8.865000e-01 6.280000e-02 
1.585000e-05 2.521383e+14 1.078000e+00 1.046000e+00 7.810000e-02 
1.585000e-05 2.671947e+14 1.122000e+00 1.205000e+00 9.870000e-02 
1.585000e-05 2.830901e+14 1.152000e+00 1.354000e+00 1.260000e-01 
1.585000e-05 2.997925e+14 1.171000e+00 1.493000e+00 1.620000e-01 
1.585000e-05 3.175431e+14 1.188000e+00 1.626000e+00 2.080000e-01 
1.585000e-05 3.363542e+14 1.218000e+00 1.773000e+00 2.670000e-01 
1.585000e-05 3.563019e+14 1.272000e+00 1.959000e+00 3.290000e-01 
1.585000e-05 3.774298e+14 1.327000e+00 2.151000e+00 3.660000e-01 
1.585000e-05 3.997766e+14 1.326000e+00 2.222000e+00 3.690000e-01 
1.585000e-05 4.234955e+14 1.294000e+00 2.156000e+00 3.700000e-01 
1.585000e-05 4.485896e+14 1.291000e+00 2.050000e+00 3.900000e-01 
1.585000e-05 4.751069e+14 1.340000e+00 1.953000e+00 4.300000e-01 
1.585000e-05 5.032608e+14 1.445000e+00 1.880000e+00 4.830000e-01 
1.585000e-05 5.331539e+14 1.535000e+00 1.824000e+00 5.340000e-01 
1.585000e-05 5.646872e+14 1.534000e+00 1.759000e+00 5.570000e-01 
1.585000e-05 5.981494e+14 1.501000e+00 1.680000e+00 5.630000e-01 
1.585000e-05 6.335428e+14 1.471000e+00 1.589000e+00 5.710000e-01 
1.585000e-05 6.711271e+14 1.446000e+00 1.524000e+00 5.900000e-01 
1.585000e-05 7.109141e+14 1.425000e+00 1.501000e+00 6.120000e-01 
1.585000e-05 7.530582e+14 1.409000e+00 1.501000e+00 6.340000e-01 
1.585000e-05 7.977447e+14 1.388000e+00 1.509000e+00 6.510000e-01 
1.585000e-05 8.449618e+14 1.355000e+00 1.519000e+00 6.610000e-01 
1.585000e-05 8.949029e+14 1.314000e+00 1.531000e+00 6.660000e-01 
1.585000e-05 9.481102e+14 1.273000e+00 1.550000e+00 6.700000e-01 
1.585000e-05 1.004330e+15 1.238000e+00 1.578000e+00 6.740000e-01 
1.585000e-05 1.063848e+15 1.198000e+00 1.627000e+00 6.760000e-01 
1.585000e-05 1.126616e+15 1.159000e+00 1.691000e+00 6.760000e-01 
1.585000e-05 1.193441e+15 1.143000e+00 1.747000e+00 6.800000e-01 
1.585000e-05 1.264414e+15 1.160000e+00 1.778000e+00 6.950000e-01 
1.585000e-05 1.338957e+15 1.174000e+00 1.731000e+00 7.150000e-01 
1.585000e-05 1.418800e+15 1.165000e+00 1.622000e+00 7.380000e-01 
1.585000e-05 1.502719e+15 1.151000e+00 1.478000e+00 7.640000e-01 
1.585000e-05 1.591255e+15 1.156000e+00 1.306000e+00 8.000000e-01 
1.585000e-05 1.686122e+15 1.176000e+00 1.159000e+00 8.460000e-01 
1.585000e-05 1.785542e+15 1.205000e+00 1.050000e+00 8.810000e-01 
1.585000e-05 1.891435e+15 1.232000e+00 1.062000e+00 8.990000e-01 
1.585000e-05 2.003960e+15 1.255000e+00 1.167000e+00 8.980000e-01 
1.585000e-05 2.121673e+15 1.274000e+00 1.212000e+00 8.880000e-01 
1.585000e-05 2.247320e+15 1.257000e+00 1.211000e+00 8.800000e-01 
1.585000e-05 2.381195e+15 1.205000e+00 1.260000e+00 8.660000e-01 
1.585000e-05 2.521383e+15 1.148000e+00 1.295000e+00 8.440000e-01 
1.585000e-05 2.671947e+15 1.078000e+00 1.359000e+00 8.130000e-01 
1.585000e-05 2.830901e+15 1.020000e+00 1.445000e+00 7.860000e-01 
1.585000e-05 2.997925e+15 9.919000e-01 1.482000e+00 7.780000e-01 
1.585000e-05 3.175431e+15 9.609000e-01 1.513000e+00 7.740000e-01 
1.585000e-05 3.363542e+15 9.514000e-01 1.491000e+00 7.840000e-01 
1.585000e-05 3.563019e+15 9.192000e-01 1.517000e+00 7.780000e-01 
1.585000e-05 3.774298e+15 8.825000e-01 1.540000e+00 7.720000e-01 
1.585000e-05 3.997766e+15 8.362000e-01 1.549000e+00 7.690000e-01 
1.585000e-05 4.234955e+15 7.862000e-01 1.552000e+00 7.680000e-01 
1.585000e-05 4.485896e+15 7.553000e-01 1.527000e+00 7.770000e-01 
1.585000e-05 4.751069e+15 7.687000e-01 1.468000e+00 8.000000e-01 
1.585000e-05 5.032608e+15 7.713000e-01 1.440000e+00 8.110000e-01 
1.585000e-05 5.331539e+15 7.536000e-01 1.433000e+00 8.180000e-01 
1.585000e-05 5.646872e+15 7.502000e-01 1.407000e+00 8.330000e-01 
1.585000e-05 5.981494e+15 7.561000e-01 1.378000e+00 8.510000e-01 
1.585000e-05 6.335428e+15 7.595000e-01 1.353000e+00 8.670000e-01 
1.585000e-05 6.711271e+15 7.667000e-01 1.325000e+00 8.850000e-01 
1.585000e-05 7.109141e+15 7.790000e-01 1.291000e+00 9.050000e-01 
1.585000e-05 7.530582e+15 8.137000e-01 1.237000e+00 9.260000e-01 
1.585000e-05 7.977447e+15 8.490000e-01 1.189000e+00 9.410000e-01 
1.585000e-05 8.449618e+15 8.491000e-01 1.190000e+00 9.420000e-01 
1.585000e-05 8.949029e+15 8.435000e-01 1.187000e+00 9.460000e-01 
1.585000e-05 9.481102e+15 8.413000e-01 1.180000e+00 9.510000e-01 
1.585000e-05 1.004330e+16 8.401000e-01 1.172000e+00 9.560000e-01 
1.585000e-05 1.063848e+16 8.397000e-01 1.163000e+00 9.610000e-01 
1.585000e-05 1.126616e+16 8.395000e-01 1.153000e+00 9.650000e-01 
1.585000e-05 1.193441e+16 8.391000e-01 1.142000e+00 9.690000e-01 
1.585000e-05 1.264414e+16 8.383000e-01 1.129000e+00 9.730000e-01 
1.585000e-05 1.338957e+16 8.366000e-01 1.116000e+00 9.760000e-01 
1.585000e-05 1.418800e+16 8.336000e-01 1.104000e+00 9.790000e-01 
1.585000e-05 1.502719e+16 8.288000e-01 1.097000e+00 9.820000e-01 
1.585000e-05 1.591255e+16 8.214000e-01 1.098000e+00 9.840000e-01 
1.585000e-05 1.686122e+16 8.112000e-01 1.114000e+00 9.870000e-01 
1.585000e-05 1.785542e+16 7.974000e-01 1.149000e+00 9.890000e-01 
1.585000e-05 1.891435e+16 7.800000e-01 1.209000e+00 9.910000e-01 
1.585000e-05 2.003960e+16 7.584000e-01 1.293000e+00 9.930000e-01 
1.585000e-05 2.121673e+16 7.329000e-01 1.400000e+00 9.940000e-01 
1.585000e-05 2.247320e+16 7.038000e-01 1.525000e+00 9.960000e-01 
1.585000e-05 2.381195e+16 6.714000e-01 1.658000e+00 9.970000e-01 
1.585000e-05 2.521383e+16 6.366000e-01 1.790000e+00 9.970000e-01 
1.585000e-05 2.671947e+16 5.983000e-01 1.916000e+00 9.980000e-01 
1.585000e-05 2.830901e+16 5.589000e-01 2.021000e+00 9.980000e-01 
1.585000e-05 2.997925e+16 5.192000e-01 2.099000e+00 9.990000e-01 
1.585000e-05 3.175431e+16 4.792000e-01 2.144000e+00 9.990000e-01 
1.585000e-05 3.363542e+16 4.396000e-01 2.155000e+00 9.990000e-01 
1.585000e-05 3.563019e+16 4.012000e-01 2.131000e+00 9.990000e-01 
1.585000e-05 3.774298e+16 3.643000e-01 2.072000e+00 9.990000e-01 
1.585000e-05 3.997766e+16 3.289000e-01 1.982000e+00 1.000000e+00 
1.585000e-05 4.234955e+16 2.962000e-01 1.864000e+00 1.000000e+00 
1.585000e-05 4.485896e+16 2.655000e-01 1.722000e+00 1.000000e+00 
1.585000e-05 4.751069e+16 2.370000e-01 1.558000e+00 1.000000e+00 
1.585000e-05 5.032608e+16 2.113000e-01 1.377000e+00 1.000000e+00 
1.585000e-05 5.331539e+16 1.870000e-01 1.169000e+00 1.000000e+00 
1.585000e-05 5.646872e+16 1.653000e-01 9.395000e-01 1.000000e+00 
1.585000e-05 5.981494e+16 1.459000e-01 7.237000e-01 1.000000e+00 
1.585000e-05 6.335428e+16 1.286000e-01 2.938000e-01 1.000000e+00 
1.585000e-05 6.711271e+16 1.133000e-01 2.833000e-01 1.000000e+00 
1.585000e-05 7.109141e+16 8.698000e-01 5.224000e-01 1.000000e+00 
1.585000e-05 7.530582e+16 8.433000e-01 6.704000e-01 1.000000e+00 
1.585000e-05 7.977447e+16 8.148000e-01 7.067000e-01 1.000000e+00 
1.585000e-05 8.449618e+16 7.823000e-01 7.459000e-01 1.000000e+00 
1.585000e-05 8.949029e+16 7.459000e-01 7.727000e-01 1.000000e+00 
1.585000e-05 9.481102e+16 7.061000e-01 7.871000e-01 1.000000e+00 
1.585000e-05 1.004330e+17 6.643000e-01 7.921000e-01 1.000000e+00 
1.585000e-05 1.063848e+17 6.184000e-01 7.901000e-01 1.000000e+00 
1.585000e-05 1.126616e+17 5.705000e-01 7.780000e-01 1.000000e+00 
1.585000e-05 1.193441e+17 5.226000e-01 7.553000e-01 1.000000e+00 
1.585000e-05 1.264414e+17 4.754000e-01 7.259000e-01 1.000000e+00 
1.585000e-05 1.338957e+17 4.296000e-01 6.915000e-01 1.000000e+00 
1.585000e-05 1.418800e+17 3.849000e-01 6.532000e-01 1.000000e+00 
1.585000e-05 1.502719e+17 3.431000e-01 6.123000e-01 1.000000e+00 
1.585000e-05 1.591255e+17 3.040000e-01 5.699000e-01 1.000000e+00 
1.585000e-05 1.686122e+17 2.676000e-01 5.265000e-01 1.000000e+00 
1.585000e-05 1.785542e+17 2.345000e-01 4.835000e-01 1.000000e+00 
1.585000e-05 1.891435e+17 2.045000e-01 4.419000e-01 1.000000e+00 
1.585000e-05 2.003960e+17 1.777000e-01 4.020000e-01 1.000000e+00 
1.585000e-05 2.121673e+17 1.538000e-01 3.644000e-01 1.000000e+00 
1.585000e-05 2.247320e+17 1.327000e-01 3.293000e-01 1.000000e+00 
1.585000e-05 2.381195e+17 1.142000e-01 2.965000e-01 1.000000e+00 
1.585000e-05 2.521383e+17 9.826000e-02 2.668000e-01 1.000000e+00 
1.585000e-05 2.671947e+17 8.381000e-02 2.390000e-01 1.000000e+00 
1.585000e-05 2.830901e+17 7.147000e-02 2.137000e-01 1.000000e+00 
1.585000e-05 2.997925e+17 6.099000e-02 1.909000e-01 1.000000e+00 

2.512000e-05 2.997925e+11 4.443000e-05 1.655000e-11 -1.090000e-03 
2.512000e-05 3.175431e+11 4.940000e-05 2.083000e-11 -1.150000e-03 
2.512000e-05 3.363542e+11 5.491000e-05 2.622000e-11 -1.220000e-03 
2.512000e-05 3.563019e+11 6.104000e-05 3.302000e-11 -1.290000e-03 
2.512000e-05 3.774298e+11 6.785000e-05 4.156000e-11 -1.350000e-03 
2.512000e-05 3.997766e+11 7.543000e-05 5.233000e-11 -1.420000e-03 
2.512000e-05 4.234955e+11 8.386000e-05 6.588000e-11 -1.480000e-03 
2.512000e-05 4.485896e+11 9.326000e-05 8.293000e-11 -1.530000e-03 
2.512000e-05 4.751069e+11 1.037000e-04 1.044000e-10 -1.590000e-03 
2.512000e-05 5.032608e+11 1.154000e-04 1.314000e-10 -1.640000e-03 
2.512000e-05 5.331539e+11 1.285000e-04 1.655000e-10 -1.690000e-03 
2.512000e-05 5.646872e+11 1.430000e-04 2.083000e-10 -1.730000e-03 
2.512000e-05 5.981494e+11 1.593000e-04 2.623000e-10 -1.770000e-03 
2.512000e-05 6.335428e+11 1.775000e-04 3.302000e-10 -1.800000e-03 
2.512000e-05 6.711271e+11 1.980000e-04 4.157000e-10 -1.820000e-03 
2.512000e-05 7.109141e+11 2.208000e-04 5.234000e-10 -1.850000e-03 
2.512000e-05 7.530582e+11 2.464000e-04 6.589000e-10 -1.860000e-03 
2.512000e-05 7.977447e+11 2.751000e-04 8.296000e-10 -1.870000e-03 
2.512000e-05 8.449618e+11 3.074000e-04 1.044000e-09 -1.870000e-03 
2.512000e-05 8.949029e+11 3.435000e-04 1.315000e-09 -1.860000e-03 
2.512000e-05 9.481102e+11 3.842000e-04 1.656000e-09 -1.850000e-03 
2.512000e-05 1.004330e+12 4.299000e-04 2.084000e-09 -1.830000e-03 
2.512000e-05 1.063848e+12 4.812000e-04 2.624000e-09 -1.800000e-03 
2.512000e-05 1.126616e+12 5.390000e-04 3.304000e-09 -1.760000e-03 
2.512000e-05 1.193441e+12 6.042000e-04 4.160000e-09 -1.710000e-03 
2.512000e-05 1.264414e+12 6.777000e-04 5.239000e-09 -1.640000e-03 
2.512000e-05 1.338957e+12 7.608000e-04 6.597000e-09 -1.560000e-03 
2.512000e-05 1.418800e+12 8.550000e-04 8.308000e-09 -1.470000e-03 
2.512000e-05 1.502719e+12 9.623000e-04 1.046000e-08 -1.360000e-03 
2.512000e-05 1.591255e+12 1.086000e-03 1.318000e-08 -1.230000e-03 
2.512000e-05 1.686122e+12 1.229000e-03 1.661000e-08 -1.070000e-03 
2.512000e-05 1.785542e+12 1.401000e-03 2.093000e-08 -8.860000e-04 
2.512000e-05 1.891435e+12 1.620000e-03 2.638000e-08 -6.650000e-04 
2.512000e-05 2.003960e+12 1.922000e-03 3.322000e-08 -4.010000e-04 
2.512000e-05 2.121673e+12 2.292000e-03 4.157000e-08 -8.240000e-05 
2.512000e-05 2.247320e+12 2.495000e-03 5.181000e-08 2.960000e-04 
2.512000e-05 2.381195e+12 2.634000e-03 6.506000e-08 7.400000e-04 
2.512000e-05 2.521383e+12 2.870000e-03 8.195000e-08 1.250000e-03 
2.512000e-05 2.671947e+12 3.193000e-03 1.032000e-07 1.830000e-03 
2.512000e-05 2.830901e+12 3.591000e-03 1.300000e-07 2.430000e-03 
2.512000e-05 2.997925e+12 4.062000e-03 1.636000e-07 2.990000e-03 
2.512000e-05 3.175431e+12 4.606000e-03 2.058000e-07 3.480000e-03 
2.512000e-05 3.363542e+12 5.227000e-03 2.588000e-07 3.960000e-03 
2.512000e-05 3.563019e+12 5.943000e-03 3.254000e-07 4.390000e-03 
